Size,Sorting Algorithm,File Name,File Input Type,Time Taken
27000,merge sort,randomlist.txt,random,0
27000,heap sort,randomlist.txt,random,0
27000,bubble sort,ascorder.txt,asc,1.21875
27000,selection sort,ascorder.txt,asc,1.25
27000,insertion sort,ascorder.txt,asc,0
27000,quick sort,ascorder.txt,asc,0.046875
27000,merge sort,ascorder.txt,asc,0
27000,heap sort,ascorder.txt,asc,0.015625
27000,bubble sort,descorder.txt,desc,2.296875
27000,selection sort,descorder.txt,desc,1.296875
27000,insertion sort,descorder.txt,desc,1.34375
27000,quick sort,descorder.txt,desc,0.328125
27000,merge sort,descorder.txt,desc,0
27000,heap sort,descorder.txt,desc,0
27500,bubble sort,randomlist.txt,random,3.078125
27500,selection sort,randomlist.txt,random,1.296875
27500,insertion sort,randomlist.txt,random,0.671875
27500,quick sort,randomlist.txt,random,0.015625
27500,merge sort,randomlist.txt,random,0
27500,heap sort,randomlist.txt,random,0
27500,bubble sort,ascorder.txt,asc,1.359375
27500,selection sort,ascorder.txt,asc,1.28125
27500,insertion sort,ascorder.txt,asc,0
27500,quick sort,ascorder.txt,asc,0.046875
27500,merge sort,ascorder.txt,asc,0
27500,heap sort,ascorder.txt,asc,0
27500,bubble sort,descorder.txt,desc,2.28125
27500,selection sort,descorder.txt,desc,1.421875
27500,insertion sort,descorder.txt,desc,1.375
27500,quick sort,descorder.txt,desc,0.296875
27500,merge sort,descorder.txt,desc,0.015625
27500,heap sort,descorder.txt,desc,0.015625
28000,bubble sort,randomlist.txt,random,3.9375
28000,selection sort,randomlist.txt,random,1.609375
28000,insertion sort,randomlist.txt,random,0.859375
28000,quick sort,randomlist.txt,random,0.015625
28000,merge sort,randomlist.txt,random,0
28000,heap sort,randomlist.txt,random,0
28000,bubble sort,ascorder.txt,asc,1.453125
28000,selection sort,ascorder.txt,asc,1.453125
28000,insertion sort,ascorder.txt,asc,0
28000,quick sort,ascorder.txt,asc,0.046875
28000,merge sort,ascorder.txt,asc,0.015625
28000,heap sort,ascorder.txt,asc,0.015625
28000,bubble sort,descorder.txt,desc,2.75
28000,selection sort,descorder.txt,desc,1.640625
28000,insertion sort,descorder.txt,desc,1.484375
28000,quick sort,descorder.txt,desc,0.328125
28000,merge sort,descorder.txt,desc,0
28000,heap sort,descorder.txt,desc,0
28500,bubble sort,randomlist.txt,random,3.390625
28500,selection sort,randomlist.txt,random,1.4375
28500,insertion sort,randomlist.txt,random,0.734375
28500,quick sort,randomlist.txt,random,0.015625
28500,merge sort,randomlist.txt,random,0
28500,heap sort,randomlist.txt,random,0.015625
28500,bubble sort,ascorder.txt,asc,1.484375
28500,selection sort,ascorder.txt,asc,1.34375
28500,insertion sort,ascorder.txt,asc,0
28500,quick sort,ascorder.txt,asc,0.0625
28500,merge sort,ascorder.txt,asc,0
28500,heap sort,ascorder.txt,asc,0
28500,bubble sort,descorder.txt,desc,2.734375
28500,selection sort,descorder.txt,desc,1.515625
28500,insertion sort,descorder.txt,desc,1.46875
28500,quick sort,descorder.txt,desc,0.34375
28500,merge sort,descorder.txt,desc,0
28500,heap sort,descorder.txt,desc,0
29000,bubble sort,randomlist.txt,random,3.34375
29000,selection sort,randomlist.txt,random,1.390625
29000,insertion sort,randomlist.txt,random,0.828125
29000,quick sort,randomlist.txt,random,0.015625
29000,merge sort,randomlist.txt,random,0.015625
29000,heap sort,randomlist.txt,random,0.015625
29000,bubble sort,ascorder.txt,asc,1.53125
29000,selection sort,ascorder.txt,asc,1.421875
29000,insertion sort,ascorder.txt,asc,0
29000,quick sort,ascorder.txt,asc,0.0625
29000,merge sort,ascorder.txt,asc,0
29000,heap sort,ascorder.txt,asc,0
29000,bubble sort,descorder.txt,desc,2.609375
29000,selection sort,descorder.txt,desc,1.546875
29000,insertion sort,descorder.txt,desc,1.484375
29000,quick sort,descorder.txt,desc,0.359375
29000,merge sort,descorder.txt,desc,0.015625
29000,heap sort,descorder.txt,desc,0.015625
29500,bubble sort,randomlist.txt,random,3.46875
29500,selection sort,randomlist.txt,random,1.46875
29500,insertion sort,randomlist.txt,random,0.796875
29500,quick sort,randomlist.txt,random,0.015625
29500,merge sort,randomlist.txt,random,0
29500,heap sort,randomlist.txt,random,0
29500,bubble sort,ascorder.txt,asc,1.59375
29500,selection sort,ascorder.txt,asc,1.46875
29500,insertion sort,ascorder.txt,asc,0
29500,quick sort,ascorder.txt,asc,0.046875
29500,merge sort,ascorder.txt,asc,0
29500,heap sort,ascorder.txt,asc,0.015625
29500,bubble sort,descorder.txt,desc,2.71875
29500,selection sort,descorder.txt,desc,1.578125
29500,insertion sort,descorder.txt,desc,1.578125
29500,quick sort,descorder.txt,desc,0.359375
29500,merge sort,descorder.txt,desc,0
29500,heap sort,descorder.txt,desc,0.015625
30000,bubble sort,randomlist.txt,random,3.609375
30000,selection sort,randomlist.txt,random,1.546875
30000,insertion sort,randomlist.txt,random,0.796875
30000,quick sort,randomlist.txt,random,0
30000,merge sort,randomlist.txt,random,0.015625
30000,heap sort,randomlist.txt,random,0.015625
30000,bubble sort,ascorder.txt,asc,1.71875
30000,selection sort,ascorder.txt,asc,1.5
30000,insertion sort,ascorder.txt,asc,0
30000,quick sort,ascorder.txt,asc,0.046875
30000,merge sort,ascorder.txt,asc,0.015625
30000,heap sort,ascorder.txt,asc,0
30000,bubble sort,descorder.txt,desc,2.9375
30000,selection sort,descorder.txt,desc,1.640625
30000,insertion sort,descorder.txt,desc,1.734375
30000,quick sort,descorder.txt,desc,0.375
30000,merge sort,descorder.txt,desc,0
30000,heap sort,descorder.txt,desc,0
30500,bubble sort,randomlist.txt,random,3.703125
30500,selection sort,randomlist.txt,random,1.59375
30500,insertion sort,randomlist.txt,random,0.859375
30500,quick sort,randomlist.txt,random,0.015625
30500,merge sort,randomlist.txt,random,0
30500,heap sort,randomlist.txt,random,0.015625
30500,bubble sort,ascorder.txt,asc,1.546875
30500,selection sort,ascorder.txt,asc,1.59375
30500,insertion sort,ascorder.txt,asc,0
30500,quick sort,ascorder.txt,asc,0.046875
30500,merge sort,ascorder.txt,asc,0
30500,heap sort,ascorder.txt,asc,0
30500,bubble sort,descorder.txt,desc,2.90625
30500,selection sort,descorder.txt,desc,1.671875
30500,insertion sort,descorder.txt,desc,1.75
30500,quick sort,descorder.txt,desc,0.390625
30500,merge sort,descorder.txt,desc,0
30500,heap sort,descorder.txt,desc,0
31000,bubble sort,randomlist.txt,random,3.796875
31000,selection sort,randomlist.txt,random,1.625
31000,insertion sort,randomlist.txt,random,0.859375
31000,quick sort,randomlist.txt,random,0
31000,merge sort,randomlist.txt,random,0
31000,heap sort,randomlist.txt,random,0
31000,bubble sort,ascorder.txt,asc,1.65625
31000,selection sort,ascorder.txt,asc,1.703125
31000,insertion sort,ascorder.txt,asc,0
31000,quick sort,ascorder.txt,asc,0.046875
31000,merge sort,ascorder.txt,asc,0
31000,heap sort,ascorder.txt,asc,0.015625
31000,bubble sort,descorder.txt,desc,2.953125
31000,selection sort,descorder.txt,desc,1.78125
31000,insertion sort,descorder.txt,desc,1.6875
31000,quick sort,descorder.txt,desc,0.375
31000,merge sort,descorder.txt,desc,0
31000,heap sort,descorder.txt,desc,0
31500,bubble sort,randomlist.txt,random,4.0625
31500,selection sort,randomlist.txt,random,1.703125
31500,insertion sort,randomlist.txt,random,0.890625
31500,quick sort,randomlist.txt,random,0.015625
31500,merge sort,randomlist.txt,random,0
31500,heap sort,randomlist.txt,random,0.015625
31500,bubble sort,ascorder.txt,asc,1.8125
31500,selection sort,ascorder.txt,asc,1.671875
31500,insertion sort,ascorder.txt,asc,0
31500,quick sort,ascorder.txt,asc,0.046875
31500,merge sort,ascorder.txt,asc,0
31500,heap sort,ascorder.txt,asc,0.015625
31500,bubble sort,descorder.txt,desc,3.0625
31500,selection sort,descorder.txt,desc,1.734375
31500,insertion sort,descorder.txt,desc,1.859375
31500,quick sort,descorder.txt,desc,0.40625
31500,merge sort,descorder.txt,desc,0
31500,heap sort,descorder.txt,desc,0.015625
32000,bubble sort,randomlist.txt,random,3.953125
32000,selection sort,randomlist.txt,random,1.796875
32000,insertion sort,randomlist.txt,random,0.921875
32000,quick sort,randomlist.txt,random,0.015625
32000,merge sort,randomlist.txt,random,0.015625
32000,heap sort,randomlist.txt,random,0.015625
32000,bubble sort,ascorder.txt,asc,1.765625
32000,selection sort,ascorder.txt,asc,1.765625
32000,insertion sort,ascorder.txt,asc,0
32000,quick sort,ascorder.txt,asc,0.046875
32000,merge sort,ascorder.txt,asc,0
32000,heap sort,ascorder.txt,asc,0.015625
32000,bubble sort,descorder.txt,desc,3.171875
32000,selection sort,descorder.txt,desc,1.875
32000,insertion sort,descorder.txt,desc,1.84375
32000,quick sort,descorder.txt,desc,0.40625
32000,merge sort,descorder.txt,desc,0
32000,heap sort,descorder.txt,desc,0
32500,bubble sort,randomlist.txt,random,4.21875
32500,selection sort,randomlist.txt,random,1.828125
32500,insertion sort,randomlist.txt,random,0.9375
32500,quick sort,randomlist.txt,random,0.015625
32500,merge sort,randomlist.txt,random,0
32500,heap sort,randomlist.txt,random,0.015625
32500,bubble sort,ascorder.txt,asc,1.84375
32500,selection sort,ascorder.txt,asc,1.78125
32500,insertion sort,ascorder.txt,asc,0
32500,quick sort,ascorder.txt,asc,0.0625
32500,merge sort,ascorder.txt,asc,0
32500,heap sort,ascorder.txt,asc,0
32500,bubble sort,descorder.txt,desc,3.265625
32500,selection sort,descorder.txt,desc,1.84375
32500,insertion sort,descorder.txt,desc,1.953125
32500,quick sort,descorder.txt,desc,0.4375
32500,merge sort,descorder.txt,desc,0
32500,heap sort,descorder.txt,desc,0
33000,bubble sort,randomlist.txt,random,4.359375
33000,selection sort,randomlist.txt,random,1.8125
33000,insertion sort,randomlist.txt,random,1
33000,quick sort,randomlist.txt,random,0.015625
33000,merge sort,randomlist.txt,random,0
33000,heap sort,randomlist.txt,random,0
33000,bubble sort,ascorder.txt,asc,1.875
33000,selection sort,ascorder.txt,asc,1.828125
33000,insertion sort,ascorder.txt,asc,0
33000,quick sort,ascorder.txt,asc,0.0625
33000,merge sort,ascorder.txt,asc,0
33000,heap sort,ascorder.txt,asc,0.015625
33000,bubble sort,descorder.txt,desc,3.546875
33000,selection sort,descorder.txt,desc,1.875
33000,insertion sort,descorder.txt,desc,1.96875
33000,quick sort,descorder.txt,desc,0.4375
33000,merge sort,descorder.txt,desc,0
33000,heap sort,descorder.txt,desc,0.015625
33500,bubble sort,randomlist.txt,random,4.390625
33500,selection sort,randomlist.txt,random,1.9375
33500,insertion sort,randomlist.txt,random,1
33500,quick sort,randomlist.txt,random,0.015625
33500,merge sort,randomlist.txt,random,0.015625
33500,heap sort,randomlist.txt,random,0.015625
33500,bubble sort,ascorder.txt,asc,1.890625
33500,selection sort,ascorder.txt,asc,1.953125
33500,insertion sort,ascorder.txt,asc,0
33500,quick sort,ascorder.txt,asc,0.0625
33500,merge sort,ascorder.txt,asc,0
33500,heap sort,ascorder.txt,asc,0.015625
33500,bubble sort,descorder.txt,desc,3.328125
33500,selection sort,descorder.txt,desc,2.03125
33500,insertion sort,descorder.txt,desc,2.0625
33500,quick sort,descorder.txt,desc,0.4375
33500,merge sort,descorder.txt,desc,0.015625
33500,heap sort,descorder.txt,desc,0.015625
34000,bubble sort,randomlist.txt,random,4.625
34000,selection sort,randomlist.txt,random,1.984375
34000,insertion sort,randomlist.txt,random,1.015625
34000,quick sort,randomlist.txt,random,0.015625
34000,merge sort,randomlist.txt,random,0.015625
34000,heap sort,randomlist.txt,random,0
34000,bubble sort,ascorder.txt,asc,1.953125
34000,selection sort,ascorder.txt,asc,1.953125
34000,insertion sort,ascorder.txt,asc,0
34000,quick sort,ascorder.txt,asc,0.0625
34000,merge sort,ascorder.txt,asc,0
34000,heap sort,ascorder.txt,asc,0.015625
34000,bubble sort,descorder.txt,desc,4.5
34000,selection sort,descorder.txt,desc,2.71875
34000,insertion sort,descorder.txt,desc,2.46875
34000,quick sort,descorder.txt,desc,0.546875
34000,merge sort,descorder.txt,desc,0.015625
34000,heap sort,descorder.txt,desc,0.015625
34500,bubble sort,randomlist.txt,random,5.625
34500,selection sort,randomlist.txt,random,2.5
34500,insertion sort,randomlist.txt,random,1.0625
34500,quick sort,randomlist.txt,random,0.015625
34500,merge sort,randomlist.txt,random,0.015625
34500,heap sort,randomlist.txt,random,0.015625
34500,bubble sort,ascorder.txt,asc,2.078125
34500,selection sort,ascorder.txt,asc,1.984375
34500,insertion sort,ascorder.txt,asc,0
34500,quick sort,ascorder.txt,asc,0.0625
34500,merge sort,ascorder.txt,asc,0.015625
34500,heap sort,ascorder.txt,asc,0.015625
34500,bubble sort,descorder.txt,desc,3.734375
34500,selection sort,descorder.txt,desc,2.046875
34500,insertion sort,descorder.txt,desc,2.453125
34500,quick sort,descorder.txt,desc,0.515625
34500,merge sort,descorder.txt,desc,0
34500,heap sort,descorder.txt,desc,0.015625
35000,bubble sort,randomlist.txt,random,6.765625
35000,selection sort,randomlist.txt,random,2.75
35000,insertion sort,randomlist.txt,random,1.578125
35000,quick sort,randomlist.txt,random,0.015625
35000,merge sort,randomlist.txt,random,0
35000,heap sort,randomlist.txt,random,0.03125
35000,bubble sort,ascorder.txt,asc,3.625
35000,selection sort,ascorder.txt,asc,2.453125
35000,insertion sort,ascorder.txt,asc,0
35000,quick sort,ascorder.txt,asc,0.078125
35000,merge sort,ascorder.txt,asc,0
35000,heap sort,ascorder.txt,asc,0.015625
35000,bubble sort,descorder.txt,desc,4.0625
35000,selection sort,descorder.txt,desc,2.203125
35000,insertion sort,descorder.txt,desc,2.21875
35000,quick sort,descorder.txt,desc,0.46875
35000,merge sort,descorder.txt,desc,0
35000,heap sort,descorder.txt,desc,0
35500,bubble sort,randomlist.txt,random,5.0625
35500,selection sort,randomlist.txt,random,2.203125
35500,insertion sort,randomlist.txt,random,1.15625
35500,quick sort,randomlist.txt,random,0.015625
35500,merge sort,randomlist.txt,random,0
35500,heap sort,randomlist.txt,random,0.015625
35500,bubble sort,ascorder.txt,asc,2.140625
35500,selection sort,ascorder.txt,asc,2.203125
35500,insertion sort,ascorder.txt,asc,0
35500,quick sort,ascorder.txt,asc,0.046875
35500,merge sort,ascorder.txt,asc,0
35500,heap sort,ascorder.txt,asc,0
35500,bubble sort,descorder.txt,desc,3.875
35500,selection sort,descorder.txt,desc,2.28125
35500,insertion sort,descorder.txt,desc,2.21875
35500,quick sort,descorder.txt,desc,0.515625
35500,merge sort,descorder.txt,desc,0
35500,heap sort,descorder.txt,desc,0
36000,bubble sort,randomlist.txt,random,5.109375
36000,selection sort,randomlist.txt,random,2.15625
36000,insertion sort,randomlist.txt,random,1.15625
36000,quick sort,randomlist.txt,random,0.015625
36000,merge sort,randomlist.txt,random,0.015625
36000,heap sort,randomlist.txt,random,0.015625
36000,bubble sort,ascorder.txt,asc,2.375
36000,selection sort,ascorder.txt,asc,2.140625
36000,insertion sort,ascorder.txt,asc,0
36000,quick sort,ascorder.txt,asc,0.0625
36000,merge sort,ascorder.txt,asc,0
36000,heap sort,ascorder.txt,asc,0.015625
36000,bubble sort,descorder.txt,desc,4.015625
36000,selection sort,descorder.txt,desc,2.234375
36000,insertion sort,descorder.txt,desc,2.4375
36000,quick sort,descorder.txt,desc,0.515625
36000,merge sort,descorder.txt,desc,0.015625
36000,heap sort,descorder.txt,desc,0.015625
36500,bubble sort,randomlist.txt,random,5.28125
36500,selection sort,randomlist.txt,random,2.203125
36500,insertion sort,randomlist.txt,random,1.34375
36500,quick sort,randomlist.txt,random,0.015625
36500,merge sort,randomlist.txt,random,0
36500,heap sort,randomlist.txt,random,0.015625
36500,bubble sort,ascorder.txt,asc,2.234375
36500,selection sort,ascorder.txt,asc,2.265625
36500,insertion sort,ascorder.txt,asc,0
36500,quick sort,ascorder.txt,asc,0.0625
36500,merge sort,ascorder.txt,asc,0
36500,heap sort,ascorder.txt,asc,0.015625
36500,bubble sort,descorder.txt,desc,3.984375
36500,selection sort,descorder.txt,desc,2.453125
36500,insertion sort,descorder.txt,desc,3.171875
36500,quick sort,descorder.txt,desc,0.59375
36500,merge sort,descorder.txt,desc,0.015625
36500,heap sort,descorder.txt,desc,0.015625
37000,bubble sort,randomlist.txt,random,5.375
37000,selection sort,randomlist.txt,random,2.234375
37000,insertion sort,randomlist.txt,random,1.21875
37000,quick sort,randomlist.txt,random,0.015625
37000,merge sort,randomlist.txt,random,0
37000,heap sort,randomlist.txt,random,0.015625
37000,bubble sort,ascorder.txt,asc,2.46875
37000,selection sort,ascorder.txt,asc,2.234375
37000,insertion sort,ascorder.txt,asc,0
37000,quick sort,ascorder.txt,asc,0.0625
37000,merge sort,ascorder.txt,asc,0.015625
37000,heap sort,ascorder.txt,asc,0.015625
37000,bubble sort,descorder.txt,desc,4.234375
37000,selection sort,descorder.txt,desc,2.421875
37000,insertion sort,descorder.txt,desc,2.453125
37000,quick sort,descorder.txt,desc,0.53125
37000,merge sort,descorder.txt,desc,0
37000,heap sort,descorder.txt,desc,0.015625
37500,bubble sort,randomlist.txt,random,5.65625
37500,selection sort,randomlist.txt,random,2.453125
37500,insertion sort,randomlist.txt,random,1.265625
37500,quick sort,randomlist.txt,random,0.015625
37500,merge sort,randomlist.txt,random,0
37500,heap sort,randomlist.txt,random,0
37500,bubble sort,ascorder.txt,asc,2.4375
37500,selection sort,ascorder.txt,asc,2.34375
37500,insertion sort,ascorder.txt,asc,0
37500,quick sort,ascorder.txt,asc,0.0625
37500,merge sort,ascorder.txt,asc,0
37500,heap sort,ascorder.txt,asc,0.015625
37500,bubble sort,descorder.txt,desc,4.25
37500,selection sort,descorder.txt,desc,2.40625
37500,insertion sort,descorder.txt,desc,2.59375
37500,quick sort,descorder.txt,desc,0.578125
37500,merge sort,descorder.txt,desc,0
37500,heap sort,descorder.txt,desc,0
38000,bubble sort,randomlist.txt,random,5.734375
38000,selection sort,randomlist.txt,random,2.5625
38000,insertion sort,randomlist.txt,random,1.28125
38000,quick sort,randomlist.txt,random,0.015625
38000,merge sort,randomlist.txt,random,0
38000,heap sort,randomlist.txt,random,0
38000,bubble sort,ascorder.txt,asc,2.4375
38000,selection sort,ascorder.txt,asc,2.5
38000,insertion sort,ascorder.txt,asc,0
38000,quick sort,ascorder.txt,asc,0.0625
38000,merge sort,ascorder.txt,asc,0
38000,heap sort,ascorder.txt,asc,0
38000,bubble sort,descorder.txt,desc,4.8125
38000,selection sort,descorder.txt,desc,2.46875
38000,insertion sort,descorder.txt,desc,2.671875
38000,quick sort,descorder.txt,desc,0.578125
38000,merge sort,descorder.txt,desc,0
38000,heap sort,descorder.txt,desc,0.015625
38500,bubble sort,randomlist.txt,random,5.890625
38500,selection sort,randomlist.txt,random,2.578125
38500,insertion sort,randomlist.txt,random,1.359375
38500,quick sort,randomlist.txt,random,0.015625
38500,merge sort,randomlist.txt,random,0.015625
38500,heap sort,randomlist.txt,random,0.015625
38500,bubble sort,ascorder.txt,asc,2.515625
38500,selection sort,ascorder.txt,asc,2.5
38500,insertion sort,ascorder.txt,asc,0
38500,quick sort,ascorder.txt,asc,0.0625
38500,merge sort,ascorder.txt,asc,0
38500,heap sort,ascorder.txt,asc,0.015625
38500,bubble sort,descorder.txt,desc,4.484375
38500,selection sort,descorder.txt,desc,2.53125
38500,insertion sort,descorder.txt,desc,2.75
38500,quick sort,descorder.txt,desc,0.5625
38500,merge sort,descorder.txt,desc,0.015625
38500,heap sort,descorder.txt,desc,0.015625
39000,bubble sort,randomlist.txt,random,6.0625
39000,selection sort,randomlist.txt,random,2.65625
39000,insertion sort,randomlist.txt,random,1.359375
39000,quick sort,randomlist.txt,random,0.015625
39000,merge sort,randomlist.txt,random,0.015625
39000,heap sort,randomlist.txt,random,0.015625
39000,bubble sort,ascorder.txt,asc,2.578125
39000,selection sort,ascorder.txt,asc,2.5625
39000,insertion sort,ascorder.txt,asc,0
39000,quick sort,ascorder.txt,asc,0.0625
39000,merge sort,ascorder.txt,asc,0
39000,heap sort,ascorder.txt,asc,0
39000,bubble sort,descorder.txt,desc,4.703125
39000,selection sort,descorder.txt,desc,2.640625
39000,insertion sort,descorder.txt,desc,3.328125
39000,quick sort,descorder.txt,desc,0.671875
39000,merge sort,descorder.txt,desc,0.015625
39000,heap sort,descorder.txt,desc,0
39500,bubble sort,randomlist.txt,random,7.078125
39500,selection sort,randomlist.txt,random,2.546875
39500,insertion sort,randomlist.txt,random,1.46875
39500,quick sort,randomlist.txt,random,0.015625
39500,merge sort,randomlist.txt,random,0
39500,heap sort,randomlist.txt,random,0.015625
39500,bubble sort,ascorder.txt,asc,2.671875
39500,selection sort,ascorder.txt,asc,2.640625
39500,insertion sort,ascorder.txt,asc,0
39500,quick sort,ascorder.txt,asc,0.0625
39500,merge sort,ascorder.txt,asc,0.015625
39500,heap sort,ascorder.txt,asc,0.015625
39500,bubble sort,descorder.txt,desc,5.03125
39500,selection sort,descorder.txt,desc,2.96875
39500,insertion sort,descorder.txt,desc,2.828125
39500,quick sort,descorder.txt,desc,0.6875
39500,merge sort,descorder.txt,desc,0
39500,heap sort,descorder.txt,desc,0
40000,bubble sort,randomlist.txt,random,6.28125
40000,selection sort,randomlist.txt,random,2.65625
40000,insertion sort,randomlist.txt,random,1.515625
40000,quick sort,randomlist.txt,random,0.015625
40000,merge sort,randomlist.txt,random,0
40000,heap sort,randomlist.txt,random,0
40000,bubble sort,ascorder.txt,asc,2.734375
40000,selection sort,ascorder.txt,asc,2.6875
40000,insertion sort,ascorder.txt,asc,0
40000,quick sort,ascorder.txt,asc,0.0625
40000,merge sort,ascorder.txt,asc,0
40000,heap sort,ascorder.txt,asc,0
40000,bubble sort,descorder.txt,desc,4.84375
40000,selection sort,descorder.txt,desc,2.78125
40000,insertion sort,descorder.txt,desc,2.875
40000,quick sort,descorder.txt,desc,0.65625
40000,merge sort,descorder.txt,desc,0.015625
40000,heap sort,descorder.txt,desc,0.015625
40500,bubble sort,randomlist.txt,random,6.515625
40500,selection sort,randomlist.txt,random,2.84375
40500,insertion sort,randomlist.txt,random,1.5
40500,quick sort,randomlist.txt,random,0.015625
40500,merge sort,randomlist.txt,random,0
40500,heap sort,randomlist.txt,random,0.015625
40500,bubble sort,ascorder.txt,asc,2.875
40500,selection sort,ascorder.txt,asc,2.734375
40500,insertion sort,ascorder.txt,asc,0
40500,quick sort,ascorder.txt,asc,0.0625
40500,merge sort,ascorder.txt,asc,0
40500,heap sort,ascorder.txt,asc,0
40500,bubble sort,descorder.txt,desc,5
40500,selection sort,descorder.txt,desc,2.9375
40500,insertion sort,descorder.txt,desc,2.921875
40500,quick sort,descorder.txt,desc,0.71875
40500,merge sort,descorder.txt,desc,0
40500,heap sort,descorder.txt,desc,0.015625
41000,bubble sort,randomlist.txt,random,6.609375
41000,selection sort,randomlist.txt,random,2.84375
41000,insertion sort,randomlist.txt,random,1.578125
41000,quick sort,randomlist.txt,random,0.015625
41000,merge sort,randomlist.txt,random,0
41000,heap sort,randomlist.txt,random,0.015625
41000,bubble sort,ascorder.txt,asc,2.8125
41000,selection sort,ascorder.txt,asc,2.859375
41000,insertion sort,ascorder.txt,asc,0
41000,quick sort,ascorder.txt,asc,0.0625
41000,merge sort,ascorder.txt,asc,0
41000,heap sort,ascorder.txt,asc,0
41000,bubble sort,descorder.txt,desc,5.109375
41000,selection sort,descorder.txt,desc,2.90625
41000,insertion sort,descorder.txt,desc,3.046875
41000,quick sort,descorder.txt,desc,0.65625
41000,merge sort,descorder.txt,desc,0.015625
41000,heap sort,descorder.txt,desc,0.015625
41500,bubble sort,randomlist.txt,random,6.84375
41500,selection sort,randomlist.txt,random,2.8125
41500,insertion sort,randomlist.txt,random,1.578125
41500,quick sort,randomlist.txt,random,0.015625
41500,merge sort,randomlist.txt,random,0
41500,heap sort,randomlist.txt,random,0.015625
41500,bubble sort,ascorder.txt,asc,2.984375
41500,selection sort,ascorder.txt,asc,2.9375
41500,insertion sort,ascorder.txt,asc,0
41500,quick sort,ascorder.txt,asc,0.078125
41500,merge sort,ascorder.txt,asc,0.015625
41500,heap sort,ascorder.txt,asc,0.015625
41500,bubble sort,descorder.txt,desc,5.234375
41500,selection sort,descorder.txt,desc,2.9375
41500,insertion sort,descorder.txt,desc,3.15625
41500,quick sort,descorder.txt,desc,0.703125
41500,merge sort,descorder.txt,desc,0
41500,heap sort,descorder.txt,desc,0.015625
42000,bubble sort,randomlist.txt,random,7.140625
42000,selection sort,randomlist.txt,random,2.984375
42000,insertion sort,randomlist.txt,random,1.625
42000,quick sort,randomlist.txt,random,0.015625
42000,merge sort,randomlist.txt,random,0
42000,heap sort,randomlist.txt,random,0.015625
42000,bubble sort,ascorder.txt,asc,3.0625
42000,selection sort,ascorder.txt,asc,3
42000,insertion sort,ascorder.txt,asc,0
42000,quick sort,ascorder.txt,asc,0.0625
42000,merge sort,ascorder.txt,asc,0
42000,heap sort,ascorder.txt,asc,0
42000,bubble sort,descorder.txt,desc,5.53125
42000,selection sort,descorder.txt,desc,3.171875
42000,insertion sort,descorder.txt,desc,3.265625
42000,quick sort,descorder.txt,desc,0.734375
42000,merge sort,descorder.txt,desc,0
42000,heap sort,descorder.txt,desc,0.015625
42500,bubble sort,randomlist.txt,random,7.296875
42500,selection sort,randomlist.txt,random,3.078125
42500,insertion sort,randomlist.txt,random,1.703125
42500,quick sort,randomlist.txt,random,0.015625
42500,merge sort,randomlist.txt,random,0
42500,heap sort,randomlist.txt,random,0.015625
42500,bubble sort,ascorder.txt,asc,3.140625
42500,selection sort,ascorder.txt,asc,3.015625
42500,insertion sort,ascorder.txt,asc,0
42500,quick sort,ascorder.txt,asc,0.078125
42500,merge sort,ascorder.txt,asc,0.015625
42500,heap sort,ascorder.txt,asc,0.015625
42500,bubble sort,descorder.txt,desc,5.59375
42500,selection sort,descorder.txt,desc,3.125
42500,insertion sort,descorder.txt,desc,3.3125
42500,quick sort,descorder.txt,desc,0.6875
42500,merge sort,descorder.txt,desc,0
42500,heap sort,descorder.txt,desc,0.015625
43000,bubble sort,randomlist.txt,random,7.296875
43000,selection sort,randomlist.txt,random,3.171875
43000,insertion sort,randomlist.txt,random,1.65625
43000,quick sort,randomlist.txt,random,0.015625
43000,merge sort,randomlist.txt,random,0.015625
43000,heap sort,randomlist.txt,random,0.015625
43000,bubble sort,ascorder.txt,asc,3.203125
43000,selection sort,ascorder.txt,asc,3.15625
43000,insertion sort,ascorder.txt,asc,0
43000,quick sort,ascorder.txt,asc,0.078125
43000,merge sort,ascorder.txt,asc,0
43000,heap sort,ascorder.txt,asc,0
43000,bubble sort,descorder.txt,desc,5.65625
43000,selection sort,descorder.txt,desc,3.1875
43000,insertion sort,descorder.txt,desc,3.390625
43000,quick sort,descorder.txt,desc,0.71875
43000,merge sort,descorder.txt,desc,0
43000,heap sort,descorder.txt,desc,0.015625
43500,bubble sort,randomlist.txt,random,7.578125
43500,selection sort,randomlist.txt,random,3.1875
43500,insertion sort,randomlist.txt,random,1.78125
43500,quick sort,randomlist.txt,random,0.015625
43500,merge sort,randomlist.txt,random,0.015625
43500,heap sort,randomlist.txt,random,0.015625
43500,bubble sort,ascorder.txt,asc,3.15625
43500,selection sort,ascorder.txt,asc,3.15625
43500,insertion sort,ascorder.txt,asc,0
43500,quick sort,ascorder.txt,asc,0.078125
43500,merge sort,ascorder.txt,asc,0
43500,heap sort,ascorder.txt,asc,0
43500,bubble sort,descorder.txt,desc,5.796875
43500,selection sort,descorder.txt,desc,3.3125
43500,insertion sort,descorder.txt,desc,3.390625
43500,quick sort,descorder.txt,desc,0.6875
43500,merge sort,descorder.txt,desc,0
43500,heap sort,descorder.txt,desc,0.015625
44000,bubble sort,randomlist.txt,random,7.703125
44000,selection sort,randomlist.txt,random,3.234375
